,Unnamed: 0,MATNR,TYPE,VKORG,WAERS,UKURS,MATKL,KUNNR,ERDAT,UNIT,MENGE,RGITV,EXPRT
18385,18385,4457,11,1007.0,2,1.0,65,38,202009,12,3.0,-3.4,3.1
18386,18386,4458,9,1007.0,2,1.0,65,35,202009,12,1.0,-3.4,3.1
18387,18387,4458,9,1007.0,2,1.0,65,52,202009,12,2.0,-3.4,3.1
18388,18388,4458,11,1007.0,2,1.0,65,38,202009,12,4.0,-3.4,3.1
18389,18389,4458,11,1007.0,2,1.0,65,216,202009,12,10.0,-3.4,3.1
18390,18390,4458,12,1007.0,2,1.0,65,38,202009,12,6.0,-3.4,3.1
18391,18391,4459,9,1007.0,2,1.0,65,35,202009,12,3.0,-3.4,3.1
18392,18392,4459,11,1007.0,2,1.0,65,216,202009,12,10.0,-3.4,3.1
18393,18393,4460,9,1007.0,2,1.0,65,35,202009,12,6.0,-3.4,3.1
18394,18394,4460,9,1007.0,2,1.0,65,55,202009,12,2.0,-3.4,3.1
18395,18395,4460,11,1007.0,2,1.0,65,34,202009,12,1.0,-3.4,3.1
18396,18396,4460,11,1007.0,2,1.0,65,46,202009,12,1.0,-3.4,3.1
18397,18397,4460,11,1007.0,2,1.0,65,216,202009,12,10.0,-3.4,3.1
18398,18398,4461,9,1007.0,2,1.0,65,35,202009,12,3.0,-3.4,3.1
18399,18399,4461,11,1007.0,2,1.0,65,38,202009,12,2.0,-3.4,3.1
18400,18400,4462,11,1007.0,2,1.0,65,38,202009,12,3.0,-3.4,3.1
18401,18401,4463,9,1007.0,2,1.0,65,35,202009,12,4.0,-3.4,3.1
18402,18402,4463,11,1007.0,2,1.0,65,38,202009,12,1.0,-3.4,3.1
18403,18403,4463,11,1007.0,2,1.0,65,55,202009,12,3.0,-3.4,3.1
18404,18404,4463,11,1007.0,2,1.0,65,200,202009,12,1.0,-3.4,3.1
18405,18405,4463,11,1007.0,2,1.0,65,216,202009,12,5.0,-3.4,3.1
18406,18406,4464,11,1007.0,2,1.0,65,216,202009,12,10.0,-3.4,3.1
18407,18407,4465,9,1007.0,2,1.0,65,34,202009,12,5.0,-3.4,3.1
18408,18408,4465,11,1007.0,2,1.0,65,216,202009,12,5.0,-3.4,3.1
18409,18409,4465,12,1007.0,2,1.0,65,52,202009,12,2.0,-3.4,3.1
18410,18410,4466,9,1007.0,2,1.0,65,35,202009,12,5.0,-3.4,3.1
18411,18411,4466,10,1007.0,2,1.0,65,52,202009,12,1.0,-3.4,3.1
18412,18412,4466,12,1007.0,2,1.0,65,52,202009,12,2.0,-3.4,3.1
18413,18413,4467,11,1007.0,2,1.0,65,38,202009,12,2.0,-3.4,3.1
18414,18414,4468,9,1007.0,2,1.0,65,35,202009,12,1.0,-3.4,3.1
18415,18415,4468,11,1007.0,2,1.0,65,216,202009,12,5.0,-3.4,3.1
18416,18416,4468,12,1007.0,2,1.0,65,216,202009,12,5.0,-3.4,3.1
18417,18417,4469,11,1007.0,2,1.0,65,216,202009,12,5.0,-3.4,3.1
18418,18418,4469,12,1007.0,2,1.0,65,38,202009,12,4.0,-3.4,3.1
18419,18419,4470,11,1007.0,2,1.0,65,55,202009,12,1.0,-3.4,3.1
18420,18420,4470,11,1007.0,2,1.0,65,200,202009,12,3.0,-3.4,3.1
18421,18421,4470,12,1007.0,2,1.0,65,38,202009,12,2.0,-3.4,3.1
18422,18422,4472,9,1007.0,2,1.0,66,55,202009,12,2.0,-3.4,3.1
18423,18423,4473,9,1007.0,2,1.0,66,46,202009,12,2.0,-3.4,3.1
18424,18424,4473,11,1007.0,2,1.0,66,52,202009,12,2.0,-3.4,3.1
18425,18425,4474,9,1007.0,2,1.0,66,55,202009,12,4.0,-3.4,3.1
18426,18426,4476,9,1007.0,2,1.0,66,55,202009,12,2.0,-3.4,3.1
18427,18427,4476,11,1007.0,2,1.0,66,38,202009,12,2.0,-3.4,3.1
18428,18428,4477,9,1007.0,2,1.0,66,46,202009,12,1.0,-3.4,3.1
18429,18429,4477,11,1007.0,2,1.0,66,38,202009,12,2.0,-3.4,3.1
18430,18430,4477,11,1007.0,2,1.0,66,52,202009,12,2.0,-3.4,3.1
18431,18431,4478,9,1007.0,2,1.0,66,55,202009,12,5.0,-3.4,3.1
18432,18432,4482,11,1007.0,2,1.0,66,55,202009,12,2.0,-3.4,3.1
18433,18433,4484,10,1007.0,2,1.0,66,52,202009,12,3.0,-3.4,3.1
18434,18434,4484,11,1007.0,2,1.0,66,52,202009,12,1.0,-3.4,3.1
18435,18435,4485,11,1007.0,2,1.0,66,55,202009,12,3.0,-3.4,3.1
18436,18436,4486,11,1007.0,2,1.0,66,55,202009,12,4.0,-3.4,3.1
18437,18437,4488,12,1007.0,2,1.0,82,38,202009,12,3.0,-3.4,3.1
18438,18438,4490,12,1007.0,2,1.0,82,38,202009,12,2.0,-3.4,3.1
18439,18439,4495,12,1007.0,2,1.0,81,38,202009,12,3.0,-3.4,3.1
18440,18440,4496,12,1007.0,2,1.0,81,38,202009,12,3.0,-3.4,3.1
18441,18441,4513,11,1007.0,2,1.0,118,43,202009,2,1.0,-3.4,3.1
18442,18442,4515,11,1007.0,2,1.0,118,38,202009,2,5.0,-3.4,3.1
18443,18443,4528,11,1007.0,3,29.36,115,32,202009,12,10.0,-3.4,3.1
18444,18444,4536,12,1007.0,2,1.0,114,38,202009,12,1.0,-3.4,3.1
18445,18445,4539,11,1007.0,2,1.0,116,187,202009,12,1.0,-3.4,3.1
18446,18446,4549,18,1001.0,3,29.36,2,60,202009,10,3404840.0,-3.4,3.1
18447,18447,4549,20,1001.0,3,29.36,2,60,202009,10,2835531.0,-3.4,3.1
18448,18448,4549,20,1001.0,3,29.36,4,60,202009,10,10400.0,-3.4,3.1
18449,18449,4549,26,1001.0,2,1.0,2,31,202009,10,350000.0,-3.4,3.1
18450,18450,4549,26,1001.0,2,1.0,2,67,202009,10,5250.0,-3.4,3.1
18451,18451,4549,26,1001.0,3,29.36,2,60,202009,10,398134.0,-3.4,3.1
18452,18452,4550,18,1001.0,3,29.36,2,60,202009,10,14773.0,-3.4,3.1
18453,18453,4550,18,1001.0,3,29.36,3,60,202009,10,170600.0,-3.4,3.1
18454,18454,4550,18,1001.0,3,29.36,4,60,202009,10,272233.0,-3.4,3.1
18455,18455,4550,18,1001.0,3,29.36,8,60,202009,10,6248.0,-3.4,3.1
18456,18456,4550,18,1001.0,3,29.36,9,60,202009,10,1540000.0,-3.4,3.1
18457,18457,4550,18,1001.0,3,29.36,10,60,202009,10,127701.0,-3.4,3.1
18458,18458,4550,18,1001.0,3,29.36,13,60,202009,10,1645800.0,-3.4,3.1
18459,18459,4550,18,1001.0,3,29.36,14,60,202009,10,85588.0,-3.4,3.1
18460,18460,4550,18,1001.0,3,29.36,15,60,202009,10,12007.0,-3.4,3.1
18461,18461,4550,18,1001.0,3,29.36,16,60,202009,10,211049.0,-3.4,3.1
18462,18462,4550,20,1001.0,3,29.36,2,60,202009,10,7539.0,-3.4,3.1
18463,18463,4550,20,1001.0,3,29.36,3,60,202009,10,89800.0,-3.4,3.1
18464,18464,4550,20,1001.0,3,29.36,4,60,202009,10,83060.0,-3.4,3.1
18465,18465,4550,20,1001.0,3,29.36,7,60,202009,10,7512.0,-3.4,3.1
18466,18466,4550,20,1001.0,3,29.36,8,60,202009,10,6100.0,-3.4,3.1
18467,18467,4550,20,1001.0,3,29.36,9,60,202009,10,1004309.0,-3.4,3.1
18468,18468,4550,20,1001.0,3,29.36,10,60,202009,10,113858.0,-3.4,3.1
18469,18469,4550,20,1001.0,3,29.36,13,60,202009,10,419383.0,-3.4,3.1
18470,18470,4550,20,1001.0,3,29.36,14,60,202009,10,78800.0,-3.4,3.1
18471,18471,4550,20,1001.0,3,29.36,15,60,202009,10,14170.0,-3.4,3.1
18472,18472,4550,20,1001.0,3,29.36,16,29,202009,10,18000.0,-3.4,3.1
18473,18473,4550,20,1001.0,3,29.36,16,60,202009,10,141360.0,-3.4,3.1
18474,18474,4550,23,1001.0,3,29.36,4,60,202009,10,300.0,-3.4,3.1
18475,18475,4550,26,1001.0,2,1.0,6,75,202009,10,920.0,-3.4,3.1
18476,18476,4550,26,1001.0,2,1.0,10,74,202009,10,2520.0,-3.4,3.1
18477,18477,4550,26,1001.0,2,1.0,13,75,202009,10,32700.0,-3.4,3.1
18478,18478,4550,26,1001.0,3,29.36,4,60,202009,10,4081.0,-3.4,3.1
18479,18479,4550,26,1001.0,3,29.36,7,60,202009,10,1350.0,-3.4,3.1
18480,18480,4550,26,1001.0,3,29.36,9,60,202009,10,300504.0,-3.4,3.1
18481,18481,4550,26,1001.0,3,29.36,10,60,202009,10,4912.0,-3.4,3.1
18482,18482,4550,26,1001.0,3,29.36,13,60,202009,10,16500.0,-3.4,3.1
18483,18483,4550,26,1001.0,3,29.36,14,60,202009,10,8000.0,-3.4,3.1
18484,18484,4550,26,1001.0,3,29.36,16,60,202009,10,3640.0,-3.4,3.1
18485,18485,4550,26,1001.0,3,29.36,16,61,202009,10,180000.0,-3.4,3.1
18486,18486,4551,18,1001.0,3,29.36,10,60,202009,10,200.0,-3.4,3.1
18487,18487,4551,20,1001.0,3,29.36,2,60,202009,10,81.0,-3.4,3.1
18488,18488,4551,20,1001.0,3,29.36,15,60,202009,10,600.0,-3.4,3.1
18489,18489,4551,26,1001.0,3,29.36,2,60,202009,10,6250.0,-3.4,3.1
18490,18490,4552,18,1001.0,3,29.36,2,60,202009,10,160000.0,-3.4,3.1
18491,18491,4552,18,1001.0,3,29.36,3,60,202009,10,13000.0,-3.4,3.1
18492,18492,4552,18,1001.0,3,29.36,4,60,202009,10,3172.0,-3.4,3.1
18493,18493,4552,18,1001.0,3,29.36,8,60,202009,10,3172.0,-3.4,3.1
18494,18494,4552,18,1001.0,3,29.36,10,60,202009,10,2210.0,-3.4,3.1
18495,18495,4552,18,1001.0,3,29.36,16,60,202009,10,3000.0,-3.4,3.1
18496,18496,4552,20,1001.0,3,29.36,2,29,202009,10,60130.0,-3.4,3.1
18497,18497,4552,20,1001.0,3,29.36,2,60,202009,10,44442.0,-3.4,3.1
18498,18498,4552,20,1001.0,3,29.36,3,60,202009,10,15115.0,-3.4,3.1
18499,18499,4552,20,1001.0,3,29.36,8,60,202009,10,3300.0,-3.4,3.1
18500,18500,4552,20,1001.0,3,29.36,10,60,202009,10,210.0,-3.4,3.1
18501,18501,4552,20,1001.0,3,29.36,16,60,202009,10,265.0,-3.4,3.1
18502,18502,4552,26,1001.0,2,1.0,2,75,202009,10,1020.0,-3.4,3.1
18503,18503,4552,26,1001.0,3,29.36,2,60,202009,10,15500.0,-3.4,3.1
18504,18504,4552,26,1001.0,3,29.36,3,60,202009,10,4341.0,-3.4,3.1
18505,18505,4552,26,1001.0,3,29.36,9,60,202009,10,2460.0,-3.4,3.1
18506,18506,4552,26,1001.0,3,29.36,10,60,202009,10,1500.0,-3.4,3.1
18507,18507,4552,26,1001.0,3,29.36,12,60,202009,10,200.0,-3.4,3.1
18508,18508,4552,26,1001.0,3,29.36,16,60,202009,10,11000.0,-3.4,3.1
18509,18509,4553,18,1001.0,3,29.36,3,29,202009,10,300680.0,-3.4,3.1
18510,18510,4553,18,1001.0,3,29.36,9,29,202009,10,210100.0,-3.4,3.1
18511,18511,4553,18,1001.0,3,29.36,10,60,202009,10,2000.0,-3.4,3.1
18512,18512,4553,18,1001.0,3,29.36,16,60,202009,10,6789.0,-3.4,3.1
18513,18513,4553,20,1001.0,3,29.36,2,60,202009,10,120000.0,-3.4,3.1
18514,18514,4553,20,1001.0,3,29.36,3,29,202009,10,28000.0,-3.4,3.1
18515,18515,4553,20,1001.0,3,29.36,7,60,202009,10,20000.0,-3.4,3.1
18516,18516,4553,20,1001.0,3,29.36,9,29,202009,10,40000.0,-3.4,3.1
18517,18517,4553,20,1001.0,3,29.36,10,29,202009,10,186000.0,-3.4,3.1
18518,18518,4553,20,1001.0,3,29.36,10,60,202009,10,400.0,-3.4,3.1
18519,18519,4553,20,1001.0,3,29.36,16,60,202009,10,14649.0,-3.4,3.1
18520,18520,4553,21,1001.0,3,29.36,16,60,202009,10,30.0,-3.4,3.1
18521,18521,4553,26,1001.0,3,29.36,16,28,202009,10,8280.0,-3.4,3.1
18522,18522,4554,18,1001.0,3,29.36,9,60,202009,10,200000.0,-3.4,3.1
18523,18523,4554,26,1001.0,3,29.36,16,60,202009,10,300.0,-3.4,3.1
18524,18524,4556,26,1001.0,3,29.36,0,60,202009,10,5000.0,-3.4,3.1
18525,18525,4557,18,1001.0,3,29.36,1,60,202009,0,2100.0,-3.4,3.1
18526,18526,4557,20,1001.0,3,29.36,1,60,202009,0,1200.0,-3.4,3.1
18527,18527,4558,18,1001.0,3,29.36,16,60,202009,10,4320.0,-3.4,3.1
18528,18528,4558,20,1001.0,3,29.36,16,60,202009,10,1560.0,-3.4,3.1
18529,18529,4562,26,1001.0,2,1.0,19,262,202009,6,76.0,-3.4,3.1
18530,18530,4566,26,1001.0,2,1.0,18,262,202009,6,24.3,-3.4,3.1
18531,18531,4582,26,1001.0,2,1.0,19,262,202009,6,321.0,-3.4,3.1
18532,18532,4592,26,1001.0,2,1.0,19,262,202009,6,533.0,-3.4,3.1
18533,18533,4595,26,1001.0,2,1.0,19,262,202009,6,240.0,-3.4,3.1
18534,18534,4596,26,1001.0,2,1.0,19,262,202009,6,97.0,-3.4,3.1
18535,18535,4599,26,1001.0,2,1.0,19,262,202009,6,25.0,-3.4,3.1
18536,18536,4602,26,1001.0,2,1.0,19,262,202009,6,162.9,-3.4,3.1
18537,18537,4605,26,1001.0,2,1.0,19,262,202009,6,197.0,-3.4,3.1
18538,18538,4610,26,1001.0,2,1.0,19,262,202009,6,450.0,-3.4,3.1
18539,18539,4612,26,1001.0,2,1.0,19,262,202009,6,305.0,-3.4,3.1
18540,18540,4617,26,1001.0,2,1.0,19,262,202009,6,1836.0,-3.4,3.1
18541,18541,4618,26,1001.0,2,1.0,19,262,202009,6,623.5,-3.4,3.1
18542,18542,4621,26,1001.0,2,1.0,20,262,202009,6,21.0,-3.4,3.1
18543,18543,4622,26,1001.0,2,1.0,20,262,202009,6,42.0,-3.4,3.1
18544,18544,4625,11,1011.0,2,1.0,50,181,202009,10,100000.0,-3.4,3.1
18545,18545,4625,12,1011.0,2,1.0,50,181,202009,10,20.0,-3.4,3.1
18546,18546,4645,1,1006.0,2,1.0,26,118,202009,10,34862.0,-3.4,3.1
18547,18547,4649,1,1011.0,2,1.0,26,118,202009,10,2000.0,-3.4,3.1
18548,18548,4650,1,1011.0,2,1.0,26,118,202009,10,700.0,-3.4,3.1
18549,18549,4652,1,1011.0,2,1.0,26,118,202009,10,40384.0,-3.4,3.1
18550,18550,4660,0,1002.0,3,29.36,32,260,202009,10,4200.0,-3.4,3.1
18551,18551,4660,3,2002.0,3,29.36,32,128,202009,10,4200.0,-3.4,3.1
18552,18552,4660,4,2002.0,3,29.36,32,128,202009,10,3789.0,-3.4,3.1
18553,18553,4661,0,1002.0,3,29.36,32,260,202009,10,26304.0,-3.4,3.1
18554,18554,4661,3,2002.0,3,29.36,32,128,202009,10,26304.0,-3.4,3.1
18555,18555,4661,4,2002.0,3,29.36,32,128,202009,10,6720.0,-3.4,3.1
18556,18556,4680,0,1002.0,3,29.36,17,260,202009,10,2550.0,-3.4,3.1
18557,18557,4680,4,2002.0,3,29.36,17,124,202009,10,1800.0,-3.4,3.1
18558,18558,4681,0,1002.0,3,29.36,17,260,202009,10,2400.0,-3.4,3.1
18559,18559,4681,3,2002.0,3,29.36,17,124,202009,10,2100.0,-3.4,3.1
18560,18560,4681,4,2002.0,3,29.36,17,124,202009,10,12230.0,-3.4,3.1
18561,18561,4682,0,1002.0,3,29.36,17,260,202009,10,2300.0,-3.4,3.1
18562,18562,4682,3,2002.0,3,29.36,17,124,202009,10,700.0,-3.4,3.1
18563,18563,4682,4,2002.0,3,29.36,17,124,202009,10,3450.0,-3.4,3.1
18564,18564,4683,11,2002.0,3,29.36,17,124,202009,10,875.0,-3.4,3.1
18565,18565,4684,11,2002.0,3,29.36,17,124,202009,10,850.0,-3.4,3.1
18566,18566,4693,0,1002.0,3,29.36,34,260,202009,10,54000.0,-3.4,3.1
18567,18567,4693,3,2002.0,3,29.36,34,124,202009,10,36000.0,-3.4,3.1
18568,18568,4693,4,2002.0,3,29.36,34,124,202009,10,32256.0,-3.4,3.1
18569,18569,4693,11,2002.0,3,29.36,34,128,202009,10,18000.0,-3.4,3.1
18570,18570,4707,11,1002.0,3,29.36,30,119,202009,12,3600.0,-3.4,3.1
18571,18571,4708,11,1002.0,3,29.36,30,119,202009,12,3600.0,-3.4,3.1
18572,18572,4716,0,1002.0,3,29.36,32,260,202009,10,16000.0,-3.4,3.1
18573,18573,4722,11,2002.0,3,29.36,30,125,202009,10,3000.0,-3.4,3.1
18574,18574,4724,11,1002.0,3,29.36,31,120,202009,12,2240.0,-3.4,3.1
18575,18575,4725,11,1002.0,3,29.36,31,120,202009,12,3440.0,-3.4,3.1
18576,18576,4726,11,1002.0,3,29.36,31,120,202009,12,6000.0,-3.4,3.1
18577,18577,4731,11,1002.0,3,29.36,31,120,202009,10,4160.0,-3.4,3.1
18578,18578,4733,11,1002.0,3,29.36,31,120,202009,10,4500.0,-3.4,3.1
18579,18579,4734,11,1002.0,3,29.36,31,120,202009,10,20000.0,-3.4,3.1
18580,18580,4736,3,2002.0,3,29.36,33,124,202009,10,2400.0,-3.4,3.1
18581,18581,4736,4,2002.0,3,29.36,33,124,202009,10,1800.0,-3.4,3.1
18582,18582,4737,0,1002.0,3,29.36,33,260,202009,10,7000.0,-3.4,3.1
18583,18583,4737,3,2002.0,3,29.36,33,124,202009,10,4200.0,-3.4,3.1
18584,18584,4737,4,2002.0,3,29.36,33,124,202009,10,13200.0,-3.4,3.1
18585,18585,4738,4,2002.0,3,29.36,33,124,202009,10,4000.0,-3.4,3.1
18586,18586,4739,0,1002.0,3,29.36,33,260,202009,10,5000.0,-3.4,3.1
18587,18587,4739,3,2002.0,3,29.36,33,124,202009,10,5000.0,-3.4,3.1
18588,18588,4740,0,1002.0,3,29.36,33,260,202009,10,5000.0,-3.4,3.1
18589,18589,4740,3,2002.0,3,29.36,33,124,202009,10,5000.0,-3.4,3.1
18590,18590,4741,11,2002.0,3,29.36,33,124,202009,10,875.0,-3.4,3.1
18591,18591,4742,11,2002.0,3,29.36,33,124,202009,10,850.0,-3.4,3.1
18592,18592,4744,0,1002.0,3,29.36,33,260,202009,10,400.0,-3.4,3.1
18593,18593,4744,4,2002.0,3,29.36,33,124,202009,10,800.0,-3.4,3.1
18594,18594,4745,0,1002.0,3,29.36,33,260,202009,10,800.0,-3.4,3.1
18595,18595,4745,4,2002.0,3,29.36,33,124,202009,10,800.0,-3.4,3.1
18596,18596,4746,0,1002.0,3,29.36,33,260,202009,10,800.0,-3.4,3.1
18597,18597,4746,3,2002.0,3,29.36,33,124,202009,10,1200.0,-3.4,3.1
18598,18598,4746,4,2002.0,3,29.36,33,124,202009,10,2913.0,-3.4,3.1
18599,18599,4747,0,1002.0,3,29.36,33,260,202009,12,1200.0,-3.4,3.1
18600,18600,4747,3,2002.0,3,29.36,33,124,202009,12,1600.0,-3.4,3.1
18601,18601,4747,4,2002.0,3,29.36,33,124,202009,12,1000.0,-3.4,3.1
18602,18602,4748,0,1002.0,3,29.36,33,260,202009,10,4770.0,-3.4,3.1
18603,18603,4748,3,2002.0,3,29.36,33,124,202009,10,2600.0,-3.4,3.1
18604,18604,4748,4,2002.0,3,29.36,33,124,202009,10,4600.0,-3.4,3.1
18605,18605,4749,0,1002.0,3,29.36,33,260,202009,12,400.0,-3.4,3.1
18606,18606,4749,3,2002.0,3,29.36,33,124,202009,12,1600.0,-3.4,3.1
18607,18607,4749,4,2002.0,3,29.36,33,124,202009,12,1332.0,-3.4,3.1
18608,18608,4750,0,1002.0,3,29.36,33,260,202009,12,2400.0,-3.4,3.1
18609,18609,4750,3,2002.0,3,29.36,33,124,202009,12,3600.0,-3.4,3.1
18610,18610,4750,4,2002.0,3,29.36,33,124,202009,12,1600.0,-3.4,3.1
18611,18611,4751,0,1002.0,3,29.36,32,260,202009,10,7776.0,-3.4,3.1
18612,18612,4751,3,2002.0,3,29.36,32,128,202009,10,3888.0,-3.4,3.1
18613,18613,4751,4,2002.0,3,29.36,32,128,202009,10,7226.0,-3.4,3.1
18614,18614,4752,0,1002.0,3,29.36,33,260,202009,12,800.0,-3.4,3.1
18615,18615,4752,3,2002.0,3,29.36,33,124,202009,12,800.0,-3.4,3.1
18616,18616,4754,3,2002.0,3,29.36,33,124,202009,10,1190.0,-3.4,3.1
18617,18617,4754,4,2002.0,3,29.36,33,124,202009,10,800.0,-3.4,3.1
18618,18618,4755,4,2002.0,3,29.36,33,124,202009,10,1200.0,-3.4,3.1
18619,18619,4756,4,2002.0,3,29.36,33,124,202009,10,1000.0,-3.4,3.1
18620,18620,4758,16,1002.0,2,1.0,26,257,202009,10,4935.0,-3.4,3.1
18621,18621,4760,1,1002.0,2,1.0,26,257,202009,10,2940.0,-3.4,3.1
18622,18622,4760,16,1002.0,2,1.0,26,257,202009,10,28163.0,-3.4,3.1
18623,18623,4763,0,2002.0,3,29.36,26,118,202009,10,16213.0,-3.4,3.1
18624,18624,4764,0,2002.0,3,29.36,27,118,202009,10,10000.0,-3.4,3.1
18625,18625,4767,26,1004.0,3,29.36,41,131,202009,10,116760.0,-3.4,3.1
18626,18626,4767,26,1004.0,3,29.36,41,140,202009,10,1320000.0,-3.4,3.1
18627,18627,4767,26,1004.0,3,29.36,41,151,202009,10,1000.0,-3.4,3.1
18628,18628,4767,26,1004.0,3,29.36,41,157,202009,10,33000.0,-3.4,3.1
18629,18629,4767,26,1004.0,3,29.36,41,198,202009,10,3600.0,-3.4,3.1
18630,18630,4767,26,1004.0,3,29.36,41,210,202009,10,9700.0,-3.4,3.1
18631,18631,4767,28,1004.0,0,34.62,41,161,202009,10,983557.0,-3.4,3.1
18632,18632,4768,26,1004.0,3,29.36,41,157,202009,10,28000.0,-3.4,3.1
18633,18633,4768,26,1004.0,3,29.36,42,140,202009,10,504000.0,-3.4,3.1
18634,18634,4768,26,1004.0,3,29.36,42,157,202009,10,17000.0,-3.4,3.1
18635,18635,4768,26,1004.0,3,29.36,50,153,202009,10,13930.0,-3.4,3.1
18636,18636,4768,26,1004.0,3,29.36,50,168,202009,10,40135.0,-3.4,3.1
18637,18637,4768,28,1004.0,3,29.36,41,134,202009,10,563400.0,-3.4,3.1
18638,18638,4768,29,1004.0,3,29.36,41,134,202009,10,29469.0,-3.4,3.1
18639,18639,4769,26,1004.0,3,29.36,42,153,202009,10,129945.0,-3.4,3.1
18640,18640,4770,22,1004.0,0,34.62,41,152,202009,10,25.0,-3.4,3.1
18641,18641,4770,26,1004.0,3,29.36,47,179,202009,10,2695.0,-3.4,3.1
18642,18642,4770,26,1004.0,3,29.36,50,170,202009,10,40570.0,-3.4,3.1
18643,18643,4771,26,1004.0,3,29.36,41,143,202009,10,12000.0,-3.4,3.1
18644,18644,4771,26,1004.0,3,29.36,41,147,202009,10,57000.0,-3.4,3.1
18645,18645,4771,26,1004.0,3,29.36,41,162,202009,10,10000.0,-3.4,3.1
18646,18646,4771,26,1004.0,3,29.36,41,165,202009,10,115000.0,-3.4,3.1
18647,18647,4771,26,1004.0,3,29.36,42,147,202009,10,16000.0,-3.4,3.1
18648,18648,4771,26,1004.0,3,29.36,46,147,202009,10,500.0,-3.4,3.1
18649,18649,4771,26,1004.0,3,29.36,50,147,202009,10,11064.0,-3.4,3.1
18650,18650,4771,26,1004.0,3,29.36,50,153,202009,10,50260.0,-3.4,3.1
18651,18651,4773,26,1004.0,3,29.36,40,210,202009,0,1470.0,-3.4,3.1
18652,18652,4774,26,1004.0,3,29.36,48,153,202009,10,12992.0,-3.4,3.1
18653,18653,8,26,1001.0,2,1.0,2,31,202010,10,2279691.0,-0.7,4.6
18654,18654,16,26,1001.0,2,1.0,2,31,202010,10,519912.0,-0.7,4.6
18655,18655,17,26,1001.0,2,1.0,2,31,202010,10,143440.0,-0.7,4.6
18656,18656,24,26,1001.0,2,1.0,2,31,202010,10,1293474.0,-0.7,4.6
18657,18657,41,26,1001.0,2,1.0,2,31,202010,10,615460.0,-0.7,4.6
18658,18658,54,26,1001.0,2,1.0,2,31,202010,10,2958753.0,-0.7,4.6
18659,18659,84,18,1001.0,3,28.93,1,60,202010,0,15000.0,-0.7,4.6
18660,18660,85,26,1001.0,3,28.93,1,60,202010,0,1550.0,-0.7,4.6
18661,18661,86,18,1001.0,3,28.93,1,60,202010,0,5600.0,-0.7,4.6
18662,18662,86,20,1001.0,3,28.93,1,60,202010,0,5147.0,-0.7,4.6
18663,18663,87,20,1001.0,3,28.93,1,60,202010,0,295.0,-0.7,4.6
18664,18664,96,26,1001.0,2,1.0,1,66,202010,0,4075.0,-0.7,4.6
18665,18665,97,26,1001.0,2,1.0,1,66,202010,0,30275.0,-0.7,4.6
18666,18666,104,26,1001.0,2,1.0,1,76,202010,0,5500.0,-0.7,4.6
18667,18667,107,26,1001.0,2,1.0,1,76,202010,0,1100.0,-0.7,4.6
18668,18668,150,26,1001.0,2,1.0,1,66,202010,0,1920.0,-0.7,4.6
18669,18669,151,26,1001.0,2,1.0,1,66,202010,0,3950.0,-0.7,4.6
18670,18670,152,26,1001.0,2,1.0,1,66,202010,0,25340.0,-0.7,4.6
18671,18671,155,26,1001.0,3,28.93,1,60,202010,0,3000.0,-0.7,4.6
18672,18672,156,26,1001.0,3,28.93,1,60,202010,0,4000.0,-0.7,4.6
18673,18673,157,26,1001.0,3,28.93,1,60,202010,0,4200.0,-0.7,4.6
18674,18674,158,26,1001.0,3,28.93,1,60,202010,0,1050.0,-0.7,4.6
18675,18675,160,23,1001.0,3,28.93,1,60,202010,0,350.0,-0.7,4.6
18676,18676,162,23,1001.0,3,28.93,1,60,202010,0,150.0,-0.7,4.6
18677,18677,165,28,1001.0,3,28.93,0,102,202010,12,3500.0,-0.7,4.6
18678,18678,167,26,1001.0,2,1.0,1,66,202010,0,2949.0,-0.7,4.6
18679,18679,168,26,1001.0,2,1.0,1,66,202010,0,19994.0,-0.7,4.6
18680,18680,172,26,1001.0,2,1.0,1,67,202010,0,5250.0,-0.7,4.6
18681,18681,173,26,1001.0,2,1.0,1,67,202010,0,3150.0,-0.7,4.6
18682,18682,173,26,1001.0,2,1.0,1,70,202010,0,2060.0,-0.7,4.6
18683,18683,176,18,1001.0,3,28.93,1,60,202010,0,4200.0,-0.7,4.6
18684,18684,177,18,1001.0,3,28.93,1,60,202010,0,9800.0,-0.7,4.6
18685,18685,177,20,1001.0,3,28.93,1,60,202010,0,5600.0,-0.7,4.6
18686,18686,178,18,1001.0,3,28.93,0,60,202010,10,3360.0,-0.7,4.6
18687,18687,178,20,1001.0,3,28.93,0,60,202010,10,1800.0,-0.7,4.6
18688,18688,182,20,1001.0,3,28.93,1,60,202010,0,300.0,-0.7,4.6
18689,18689,185,18,1001.0,3,28.93,1,60,202010,0,5600.0,-0.7,4.6
18690,18690,185,20,1001.0,3,28.93,1,60,202010,0,2100.0,-0.7,4.6
18691,18691,186,18,1001.0,3,28.93,1,60,202010,0,25200.0,-0.7,4.6
18692,18692,186,20,1001.0,3,28.93,1,60,202010,0,39200.0,-0.7,4.6
18693,18693,186,26,1001.0,3,28.93,1,60,202010,0,4000.0,-0.7,4.6
18694,18694,193,26,1001.0,3,28.93,1,60,202010,0,3000.0,-0.7,4.6
18695,18695,195,18,1001.0,3,28.93,1,60,202010,0,3000.0,-0.7,4.6
18696,18696,195,20,1001.0,3,28.93,1,60,202010,0,2000.0,-0.7,4.6
