,Unnamed: 0,MATNR,TYPE,VKORG,UKURS,MATKL,KUNNR,ERDAT,UNIT,MENGE,YOY,EAGRT
419,419,0540-40.30.14,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,104.0,-2.5,-1.3
420,420,0540-40.30.16,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,103.0,-2.5,-1.3
421,421,0540-40.30.18,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,100.0,-2.5,-1.3
422,422,0540-40.30.20,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,100.0,-2.5,-1.3
423,423,0540-40.30.22,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,100.0,-2.5,-1.3
424,424,0540-40.30.24,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
425,425,0540-40.30.26,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,101.0,-2.5,-1.3
426,426,0540-40.30.28,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,205.0,-2.5,-1.3
427,427,0540-40.30.32,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,102.0,-2.5,-1.3
428,428,0540-40.35.08,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,159.0,-2.5,-1.3
429,429,0540-40.35.10,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,1023.0,-2.5,-1.3
430,430,0540-40.35.12,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,159.0,-2.5,-1.3
431,431,0540-40.35.14,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
432,432,0540-40.35.16,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,109.0,-2.5,-1.3
433,433,0540-40.35.18,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,203.0,-2.5,-1.3
434,434,0540-40.35.22,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
435,435,0540-40.35.24,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
436,436,0540-40.35.26,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,104.0,-2.5,-1.3
437,437,0540-40.35.28,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
438,438,0540-40.35.30,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,358.0,-2.5,-1.3
439,439,0540-40.35.32,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,315.0,-2.5,-1.3
440,440,0540-40.35.34,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
441,441,0540-40.35.36,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,205.0,-2.5,-1.3
442,442,0540-40.40.12,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,3051.0,-2.5,-1.3
443,443,0540-40.40.14,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,811.0,-2.5,-1.3
444,444,0540-40.40.18,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,311.0,-2.5,-1.3
445,445,0540-40.40.20,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,262.0,-2.5,-1.3
446,446,0540-40.40.22,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,616.0,-2.5,-1.3
447,447,0540-40.40.24,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,705.0,-2.5,-1.3
448,448,0540-40.40.26,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,610.0,-2.5,-1.3
449,449,0540-40.40.28,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,815.0,-2.5,-1.3
450,450,0540-40.40.30,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,451.0,-2.5,-1.3
451,451,0540-40.40.32,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,701.0,-2.5,-1.3
452,452,0540-40.40.34,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,507.0,-2.5,-1.3
453,453,0540-40.40.36,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,803.0,-2.5,-1.3
454,454,0540-40.40.38,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,705.0,-2.5,-1.3
455,455,0540-40.40.40,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,812.0,-2.5,-1.3
456,456,0540-40.40.42,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,309.0,-2.5,-1.3
457,457,0540-40.40.44,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,308.0,-2.5,-1.3
458,458,0540-40.40.46,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
459,459,0540-40.40.48,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,107.0,-2.5,-1.3
460,460,0540-40.40.50,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,103.0,-2.5,-1.3
461,461,0540-40.45.14,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,201.0,-2.5,-1.3
462,462,0540-40.45.16,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,203.0,-2.5,-1.3
463,463,0540-40.45.18,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,506.0,-2.5,-1.3
464,464,0540-40.45.20,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,308.0,-2.5,-1.3
465,465,0540-40.45.22,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,312.0,-2.5,-1.3
466,466,0540-40.45.26,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,201.0,-2.5,-1.3
467,467,0540-40.45.28,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,308.0,-2.5,-1.3
468,468,0540-40.45.30,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,105.0,-2.5,-1.3
469,469,0540-40.45.52,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,110.0,-2.5,-1.3
470,470,0540-40.45.56,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,110.0,-2.5,-1.3
471,471,0540-40.45.58,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,108.0,-2.5,-1.3
472,472,0540-40.45.60,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,110.0,-2.5,-1.3
473,473,0540-4022010,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,1.0,-2.5,-1.3
474,474,0540-4022010,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,4.0,-2.5,-1.3
475,475,0540-4022010,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,6.0,-2.5,-1.3
476,476,0540-4022010,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,10.0,-2.5,-1.3
477,477,0540-4022012,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,3.0,-2.5,-1.3
478,478,0540-4022012,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,1.0,-2.5,-1.3
479,479,0540-4022012,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,11.0,-2.5,-1.3
480,480,0540-4022012,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,5.0,-2.5,-1.3
481,481,0540-4022012,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,30.0,-2.5,-1.3
482,482,0540-4022014,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,2.0,-2.5,-1.3
483,483,0540-4022014,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,8.0,-2.5,-1.3
484,484,0540-4022014,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,3.0,-2.5,-1.3
485,485,0540-4022014,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,15.0,-2.5,-1.3
486,486,0540-4022014,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,14.0,-2.5,-1.3
487,487,0540-4022014,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,13.0,-2.5,-1.3
488,488,0540-4022014,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,1.0,-2.5,-1.3
489,489,0540-4022014,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,68.0,-2.5,-1.3
490,490,0540-4022014,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,5.0,-2.5,-1.3
491,491,0540-4022016,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,2.0,-2.5,-1.3
492,492,0540-4022016,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,6.0,-2.5,-1.3
493,493,0540-4022016,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,1.0,-2.5,-1.3
494,494,0540-4022016,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,6.0,-2.5,-1.3
495,495,0540-4022016,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,6.0,-2.5,-1.3
496,496,0540-4022016,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,7.0,-2.5,-1.3
497,497,0540-4022016,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,4.0,-2.5,-1.3
498,498,0540-4022016,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,68.0,-2.5,-1.3
499,499,0540-4022016,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,6.0,-2.5,-1.3
500,500,0540-4022018,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,2.0,-2.5,-1.3
501,501,0540-4022018,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,3.0,-2.5,-1.3
502,502,0540-4022018,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,6.0,-2.5,-1.3
503,503,0540-4022018,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,4.0,-2.5,-1.3
504,504,0540-4022018,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,26.0,-2.5,-1.3
505,505,0540-4022018,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,13.0,-2.5,-1.3
506,506,0540-4022020,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,1.0,-2.5,-1.3
507,507,0540-4022020,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,2.0,-2.5,-1.3
508,508,0540-4022020,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,3.0,-2.5,-1.3
509,509,0540-4022020,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,11.0,-2.5,-1.3
510,510,0540-4022022,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,3.0,-2.5,-1.3
511,511,0540-4028612,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
512,512,0540-4028612,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,4.0,-2.5,-1.3
513,513,0540-4028614,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,1.0,-2.5,-1.3
514,514,0540-4028614,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
515,515,0540-4028614,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,6.0,-2.5,-1.3
516,516,0540-4028614,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,2.0,-2.5,-1.3
517,517,0540-4028614,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,2.0,-2.5,-1.3
518,518,0540-4028614,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,9.0,-2.5,-1.3
519,519,0540-4028616,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,4.0,-2.5,-1.3
520,520,0540-4028616,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,6.0,-2.5,-1.3
521,521,0540-4028616,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,1.0,-2.5,-1.3
522,522,0540-4028616,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,5.0,-2.5,-1.3
523,523,0540-4028616,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,2.0,-2.5,-1.3
524,524,0540-4028616,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,6.0,-2.5,-1.3
525,525,0540-4028616,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,20.0,-2.5,-1.3
526,526,0540-4028618,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,3.0,-2.5,-1.3
527,527,0540-4028618,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,3.0,-2.5,-1.3
528,528,0540-4028618,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,1.0,-2.5,-1.3
529,529,0540-4028618,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,1.0,-2.5,-1.3
530,530,0540-4028620,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,3.0,-2.5,-1.3
531,531,0540-4028620,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,1.0,-2.5,-1.3
532,532,0540-4039012,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,5.0,-2.5,-1.3
533,533,0540-4039014,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,9.0,-2.5,-1.3
534,534,0540-4039016,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,8.0,-2.5,-1.3
535,535,0540-4049010,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,2.0,-2.5,-1.3
536,536,0540-4049012,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,2.0,-2.5,-1.3
537,537,0540-4049012,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,1.0,-2.5,-1.3
538,538,0540-4049012,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,1.0,-2.5,-1.3
539,539,0540-4049014,YZA0,1005.0,1.0,5S01,100015.00 ,201910,PC,8.0,-2.5,-1.3
540,540,0540-4049014,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,7.0,-2.5,-1.3
541,541,0540-4049014,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
542,542,0540-4049014,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,2.0,-2.5,-1.3
543,543,0540-4049014,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,9.0,-2.5,-1.3
544,544,0540-4049014,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,1.0,-2.5,-1.3
545,545,0540-4049014,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,2.0,-2.5,-1.3
546,546,0540-4049014,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,5.0,-2.5,-1.3
547,547,0540-4049014,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,10.0,-2.5,-1.3
548,548,0540-4049016,YZA0,1005.0,1.0,5S01,100015.00 ,201910,PC,8.0,-2.5,-1.3
549,549,0540-4049016,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,14.0,-2.5,-1.3
550,550,0540-4049016,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
551,551,0540-4049016,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,7.0,-2.5,-1.3
552,552,0540-4049016,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,8.0,-2.5,-1.3
553,553,0540-4049016,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,12.0,-2.5,-1.3
554,554,0540-4049016,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,12.0,-2.5,-1.3
555,555,0540-4049018,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,4.0,-2.5,-1.3
556,556,0540-4049018,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,5.0,-2.5,-1.3
557,557,0540-4049018,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,1.0,-2.5,-1.3
558,558,0540-4049018,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,2.0,-2.5,-1.3
559,559,0540-4049018,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,8.0,-2.5,-1.3
560,560,0540-4049020,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,1.0,-2.5,-1.3
561,561,0540-4049020,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
562,562,0540-4049020,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,1.0,-2.5,-1.3
563,563,0540-4049020,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,1.0,-2.5,-1.3
564,564,0540-4049020,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,2.0,-2.5,-1.3
565,565,0540-4049022,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,1.0,-2.5,-1.3
566,566,0540-4049024,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,3.0,-2.5,-1.3
567,567,0540-4049024,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,2.0,-2.5,-1.3
568,568,0540-4049024,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,1.0,-2.5,-1.3
569,569,0540-4049024,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,4.0,-2.5,-1.3
570,570,0540-4049024,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,10.0,-2.5,-1.3
571,571,0540-4049026,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,1.0,-2.5,-1.3
572,572,0540-4049026,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,5.0,-2.5,-1.3
573,573,0540-4049026,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,2.0,-2.5,-1.3
574,574,0540-4049026,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,5.0,-2.5,-1.3
575,575,0540-4049028,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,1.0,-2.5,-1.3
576,576,0540-4049028,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
577,577,0540-4049028,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,3.0,-2.5,-1.3
578,578,0540-4049030,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,2.0,-2.5,-1.3
579,579,0540-4049030,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,5.0,-2.5,-1.3
580,580,0540-4049030,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,1.0,-2.5,-1.3
581,581,0540-4049030,YZS0,1005.0,1.0,5S01,100024.00 ,201910,PC,10.0,-2.5,-1.3
582,582,0540-4049032,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
583,583,0540-4049032,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,1.0,-2.5,-1.3
584,584,0540-4049032,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,1.0,-2.5,-1.3
585,585,0540-4049034,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,1.0,-2.5,-1.3
586,586,0540-4049034,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,2.0,-2.5,-1.3
587,587,0540-4049036,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,2.0,-2.5,-1.3
588,588,0540-4049036,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,3.0,-2.5,-1.3
589,589,0540-4049036,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,1.0,-2.5,-1.3
590,590,0540-4049038,YZS0,1005.0,1.0,5S01,100008.00 ,201910,PC,1.0,-2.5,-1.3
591,591,0540-4049038,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,1.0,-2.5,-1.3
592,592,0540-4049038,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,1.0,-2.5,-1.3
593,593,0540-4049040,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,2.0,-2.5,-1.3
594,594,0540-4049042,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,3.0,-2.5,-1.3
595,595,0540-4049044,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,2.0,-2.5,-1.3
596,596,0540-4049044,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,1.0,-2.5,-1.3
597,597,0540-4049048,YZS0,1005.0,1.0,5S01,100015.00 ,201910,PC,1.0,-2.5,-1.3
598,598,0540-41.20.14,YZS0,1005.0,30.73,5S02,100020.00 ,201910,PC,110.0,-2.5,-1.3
599,599,0540-4112026,YZS0,1005.0,1.0,5P01,100007.00 ,201910,PC,1.0,-2.5,-1.3
600,600,0540-4112026,YZS0,1005.0,1.0,5P01,100011.00 ,201910,PC,1.0,-2.5,-1.3
601,601,0540-4112027,YZS0,1005.0,1.0,5P01,100007.00 ,201910,PC,1.0,-2.5,-1.3
602,602,0540-4112027,YZS0,1005.0,1.0,5P01,100008.00 ,201910,PC,1.0,-2.5,-1.3
603,603,0540-4112027,YZS0,1005.0,1.0,5P01,100012.00 ,201910,PC,1.0,-2.5,-1.3
604,604,0540-4112027,YZS0,1005.0,1.0,5P01,100018.00 ,201910,PC,2.0,-2.5,-1.3
605,605,0540-4112028,YZS0,1005.0,1.0,5P01,100007.00 ,201910,PC,1.0,-2.5,-1.3
606,606,0540-4112028,YZS0,1005.0,1.0,5P01,100012.00 ,201910,PC,1.0,-2.5,-1.3
607,607,0540-4112028,YZS0,1005.0,1.0,5P01,100014.00 ,201910,PC,2.0,-2.5,-1.3
608,608,0540-4112029,YZS0,1005.0,1.0,5P01,100007.00 ,201910,PC,1.0,-2.5,-1.3
609,609,0540-4112029,YZS0,1005.0,1.0,5P01,100012.00 ,201910,PC,3.0,-2.5,-1.3
610,610,0540-4112029,YZS0,1005.0,1.0,5P01,100014.00 ,201910,PC,4.0,-2.5,-1.3
611,611,0540-4112029,YZS0,1005.0,1.0,5P01,100018.00 ,201910,PC,1.0,-2.5,-1.3
612,612,0540-4112030,YZS0,1005.0,1.0,5P01,100011.00 ,201910,PC,1.0,-2.5,-1.3
613,613,0540-4112030,YZS0,1005.0,1.0,5P01,100012.00 ,201910,PC,2.0,-2.5,-1.3
614,614,0540-4112031,YZS0,1005.0,1.0,5P01,100007.00 ,201910,PC,1.0,-2.5,-1.3
615,615,0540-4112031,YZS0,1005.0,1.0,5P01,100008.00 ,201910,PC,1.0,-2.5,-1.3
616,616,0540-4112031,YZS0,1005.0,1.0,5P01,100013.00 ,201910,PC,1.0,-2.5,-1.3
617,617,0540-4121001,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,1.0,-2.5,-1.3
618,618,0540-4121001,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,2.0,-2.5,-1.3
619,619,0540-4121002,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,9.0,-2.5,-1.3
620,620,0540-4121002,YZS0,1005.0,1.0,5S01,100011.00 ,201910,PC,5.0,-2.5,-1.3
621,621,0540-4121002,YZS0,1005.0,1.0,5S01,100012.00 ,201910,PC,15.0,-2.5,-1.3
622,622,0540-4121002,YZS0,1005.0,1.0,5S01,100013.00 ,201910,PC,1.0,-2.5,-1.3
623,623,0540-4121002,YZS0,1005.0,1.0,5S01,100014.00 ,201910,PC,2.0,-2.5,-1.3
624,624,0540-4121002,YZS0,1005.0,1.0,5S01,100018.00 ,201910,PC,5.0,-2.5,-1.3
625,625,0540-4121003,YZA0,1005.0,1.0,5S01,100015.00 ,201910,PC,9.0,-2.5,-1.3
626,626,0540-4121003,YZS0,1005.0,1.0,5S01,100007.00 ,201910,PC,15.0,-2.5,-1.3
