,Unnamed: 0,MATNR,TYPE,VKORG,UKURS,MATKL,KUNNR,ERDAT,UNIT,MENGE,YOY,EAGRT
182,182,0244D13317P01,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,90000.0,-2.5,-1.3
183,183,0244D13317P01,YZB0,2002.0,30.73,2C01,100207.00 ,201910,PC,180000.0,-2.5,-1.3
184,184,0244D13317P01,YZE0,2002.0,30.73,2C01,100207.00 ,201910,PC,60000.0,-2.5,-1.3
185,185,0244D13430P03,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,110000.0,-2.5,-1.3
186,186,0244D13430P03,YZB0,2002.0,30.73,2C01,100207.00 ,201910,PC,168000.0,-2.5,-1.3
187,187,0244D13430P03,YZE0,2002.0,30.73,2C01,100207.00 ,201910,PC,44000.0,-2.5,-1.3
188,188,0244D13434P01,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,120000.0,-2.5,-1.3
189,189,0244D13434P01,YZB0,2002.0,30.73,2C01,100207.00 ,201910,PC,120000.0,-2.5,-1.3
190,190,0244D13434P01,YZE0,2002.0,30.73,2C01,100207.00 ,201910,PC,120000.0,-2.5,-1.3
191,191,0244D13562P01,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,18400.0,-2.5,-1.3
192,192,0244D13562P01,YZB0,2002.0,30.73,2C01,100207.00 ,201910,PC,23400.0,-2.5,-1.3
193,193,0244D13562P01,YZE0,2002.0,30.73,2C01,100207.00 ,201910,PC,11400.0,-2.5,-1.3
194,194,0244D24044P01,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,20000.0,-2.5,-1.3
195,195,0244D24044P01,YZB0,2002.0,30.73,2C01,100213.00 ,201910,PC,20000.0,-2.5,-1.3
196,196,0244D24044P01,YZE0,2002.0,30.73,2C01,100213.00 ,201910,PC,30000.0,-2.5,-1.3
197,197,0244D24065P01,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,20000.0,-2.5,-1.3
198,198,0244D24065P01,YZB0,2002.0,30.73,2C01,100213.00 ,201910,PC,30000.0,-2.5,-1.3
199,199,0244D24065P01,YZE0,2002.0,30.73,2C01,100213.00 ,201910,PC,20000.0,-2.5,-1.3
200,200,0244D26891P01,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,6000.0,-2.5,-1.3
201,201,0244D26892P01,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,6000.0,-2.5,-1.3
202,202,0244D26892P01,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,20.0,-2.5,-1.3
203,203,0244D26893P01,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,12000.0,-2.5,-1.3
204,204,0244D26893P01,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,12000.0,-2.5,-1.3
205,205,0244D26893P01,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,9000.0,-2.5,-1.3
206,206,0244D26894P01,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,3000.0,-2.5,-1.3
207,207,0244D26894P01,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,3020.0,-2.5,-1.3
208,208,0244D28614P01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,PC,21000.0,-2.5,-1.3
209,209,0244D28614P01,YZB0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,27000.0,-2.5,-1.3
210,210,0244D28614P01,YZE0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,39090.0,-2.5,-1.3
211,211,0244D28615P01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,PC,59400.0,-2.5,-1.3
212,212,0244D28615P01,YZB0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,91800.0,-2.5,-1.3
213,213,0244D28615P01,YZE0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,90804.0,-2.5,-1.3
214,214,0244D28619P01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,PC,10800.0,-2.5,-1.3
215,215,0244D28619P01,YZB0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,21600.0,-2.5,-1.3
216,216,0244D28619P01,YZE0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,31900.0,-2.5,-1.3
217,217,0244D31428P01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,PC,10000.0,-2.5,-1.3
218,218,0244D31428P01,YZB0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,15000.0,-2.5,-1.3
219,219,0244D31428P01,YZE0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,12000.0,-2.5,-1.3
220,220,0244D31733P01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,PC,10000.0,-2.5,-1.3
221,221,0244D31733P01,YZB0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,25000.0,-2.5,-1.3
222,222,0244D31733P01,YZE0,2002.0,30.73,2.00E+01,100213.00 ,201910,PC,14000.0,-2.5,-1.3
223,223,0244D39221P01,YZR0,1002.0,30.73,2D01,100197.00 ,201910,PC,3282.0,-2.5,-1.3
224,224,0244D39221P01,ZZS0,1002.0,30.73,2D01,100197.00 ,201910,PC,43042.0,-2.5,-1.3
225,225,0244M-5685-01,YZS0,2002.0,30.73,2A01,100208.00 ,201910,PC,30000.0,-2.5,-1.3
226,226,0245M-5873-03,YZS0,2002.0,30.73,2A01,100208.00 ,201910,PC,10800.0,-2.5,-1.3
227,227,0245SA8929,YZS0,1002.0,30.73,2B01,100201.00 ,201910,PC,16000.0,-2.5,-1.3
228,228,0248CA-000283-004,YZS0,1002.0,30.73,2B01,100201.00 ,201910,SET,442.0,-2.5,-1.3
229,229,0248D02962G01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,PC,6000.0,-2.5,-1.3
230,230,0248D02962G01,YZE0,2002.0,30.73,2.00E+01,100207.00 ,201910,PC,3000.0,-2.5,-1.3
231,231,0248D02963G01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,PC,500.0,-2.5,-1.3
232,232,0248D06384P02,YZS0,1002.0,30.73,2B01,100201.00 ,201910,PC,20000.0,-2.5,-1.3
233,233,0248D13195G01,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,22000.0,-2.5,-1.3
234,234,0248D13195G01,YZB0,2002.0,30.73,2C01,100213.00 ,201910,PC,38000.0,-2.5,-1.3
235,235,0248D13195G01,YZE0,2002.0,30.73,2C01,100213.00 ,201910,PC,32000.0,-2.5,-1.3
236,236,0248D15242G01,YZB0,2002.0,30.73,209,100207.00 ,201910,PC,12000.0,-2.5,-1.3
237,237,0248D15242G01,YZE0,2002.0,30.73,209,100207.00 ,201910,PC,1000.0,-2.5,-1.3
238,238,0248D15242G03,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,SET,20000.0,-2.5,-1.3
239,239,0248D15242G03,YZB0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,40000.0,-2.5,-1.3
240,240,0248D15242G03,YZE0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,46000.0,-2.5,-1.3
241,241,0248D15242G04,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,SET,5120.0,-2.5,-1.3
242,242,0248D15506G01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,SET,40000.0,-2.5,-1.3
243,243,0248D15506G01,YZB0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,50000.0,-2.5,-1.3
244,244,0248D15506G01,YZE0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,10000.0,-2.5,-1.3
245,245,0248D15506G02,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,SET,10000.0,-2.5,-1.3
246,246,0248D15506G02,YZB0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,10000.0,-2.5,-1.3
247,247,0248D15506G02,YZE0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,10000.0,-2.5,-1.3
248,248,0248D15642G02,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,SET,10000.0,-2.5,-1.3
249,249,0248D15642G02,YZB0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,40000.0,-2.5,-1.3
250,250,0248D15642G02,YZE0,2002.0,30.73,2.00E+01,100207.00 ,201910,SET,14000.0,-2.5,-1.3
251,251,0248D17678G01,YZX0,1002.0,0.28,2F01,100195.00 ,201910,PC,1800.0,-2.5,-1.3
252,252,0248D17842G02,YDL0,1002.0,30.73,2F01,2002.00 ,201910,PC,2240.0,-2.5,-1.3
253,253,0248D17842G02,YZB0,2002.0,30.73,2F01,100207.00 ,201910,PC,3559.0,-2.5,-1.3
254,254,0248D17842G02,YZE0,2002.0,30.73,2F01,100207.00 ,201910,PC,4324.0,-2.5,-1.3
255,255,0248D24057G01,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,30000.0,-2.5,-1.3
256,256,0248D24057G01,YZB0,2002.0,30.73,2C01,100213.00 ,201910,PC,30000.0,-2.5,-1.3
257,257,0248D24057G01,YZE0,2002.0,30.73,2C01,100213.00 ,201910,PC,23452.0,-2.5,-1.3
258,258,0248D31431G01,YDL0,1002.0,30.73,2.00E+01,2002.00 ,201910,SET,12544.0,-2.5,-1.3
259,259,0248D31431G01,YZB0,2002.0,30.73,2.00E+01,100213.00 ,201910,SET,18130.0,-2.5,-1.3
260,260,0248D31431G01,YZE0,2002.0,30.73,2.00E+01,100213.00 ,201910,SET,12374.0,-2.5,-1.3
261,261,0248S000363,YZS0,1002.0,30.73,2A01,100200.00 ,201910,SET,2400.0,-2.5,-1.3
262,262,0248S000364,YZS0,1002.0,30.73,2A01,100200.00 ,201910,SET,1200.0,-2.5,-1.3
263,263,0248S000364,ZZS0,1002.0,30.73,2A01,100200.00 ,201910,SET,1200.0,-2.5,-1.3
264,264,0248SA8929,ZZS0,1002.0,30.73,2B01,100201.00 ,201910,SET,6000.0,-2.5,-1.3
265,265,0252D17843P02,YDL0,2002.0,30.73,211,1002.00 ,201910,PC,4477.0,-2.5,-1.3
266,266,0252D17843P02,ZDL0,2002.0,30.73,211,1002.00 ,201910,PC,1250.0,-2.5,-1.3
267,267,0254D26899P01,YDL0,2002.0,30.73,211,1002.00 ,201910,PC,2500.0,-2.5,-1.3
268,268,0254D26903P01,YDL0,2002.0,30.73,211,1002.00 ,201910,PC,2500.0,-2.5,-1.3
269,269,0258D26866G02,ZDL0,2002.0,30.73,212,1002.00 ,201910,PC,2000.0,-2.5,-1.3
270,270,0258D26872G02,ZDL0,2002.0,30.73,212,1002.00 ,201910,PC,4000.0,-2.5,-1.3
271,271,0258D30820G01,YDL0,2002.0,30.73,212,1002.00 ,201910,PC,2000.0,-2.5,-1.3
272,272,0258D36596G01,YDL0,2002.0,30.73,212,1002.00 ,201910,PC,2000.0,-2.5,-1.3
1312,1312,2340670001,YDL1,1011.0,1.0,211,1002.00 ,201910,PC,42148.0,-2.5,-1.3
1313,1313,2420860002,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,24192.0,-2.5,-1.3
1314,1314,2420860002,YZB0,2002.0,30.73,2C01,100213.00 ,201910,PC,24192.0,-2.5,-1.3
1315,1315,2420860002,YZE0,2002.0,30.73,2C01,100213.00 ,201910,PC,48192.0,-2.5,-1.3
1316,1316,2440200001,YDL0,1002.0,30.73,2F01,2002.00 ,201910,PC,30000.0,-2.5,-1.3
1317,1317,2440200001,YZB0,2002.0,30.73,2F01,100207.00 ,201910,PC,66000.0,-2.5,-1.3
1318,1318,2440200001,YZE0,2002.0,30.73,2F01,100207.00 ,201910,PC,34743.0,-2.5,-1.3
1319,1319,2480080001,YZS0,1002.0,30.73,2B01,100201.00 ,201910,PC,2000.0,-2.5,-1.3
1320,1320,2480080003,YZS0,1002.0,30.73,2B01,100201.00 ,201910,PC,2000.0,-2.5,-1.3
1321,1321,2480080003,ZZS0,1002.0,30.73,2B01,100201.00 ,201910,PC,2000.0,-2.5,-1.3
1322,1322,2480850001,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,1000.0,-2.5,-1.3
1323,1323,2480850001,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,2000.0,-2.5,-1.3
1324,1324,2480850001,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,600.0,-2.5,-1.3
1325,1325,2480850002,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,800.0,-2.5,-1.3
1326,1326,2480850002,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,1600.0,-2.5,-1.3
1327,1327,2480850002,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,600.0,-2.5,-1.3
1328,1328,2480850003,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,1724.0,-2.5,-1.3
1329,1329,2480850004,YDL0,1002.0,30.73,2D01,2002.00 ,201910,SET,600.0,-2.5,-1.3
1330,1330,2480850004,YZB0,2002.0,30.73,2D01,100207.00 ,201910,SET,600.0,-2.5,-1.3
1331,1331,2480850004,YZE0,2002.0,30.73,2D01,100207.00 ,201910,SET,1400.0,-2.5,-1.3
1332,1332,2480850005,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,5000.0,-2.5,-1.3
1333,1333,2480850005,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,9600.0,-2.5,-1.3
1334,1334,2480850005,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,6000.0,-2.5,-1.3
1335,1335,2480850006,YDL0,1002.0,30.73,2D01,2002.00 ,201910,SET,1000.0,-2.5,-1.3
1336,1336,2480850006,YZB0,2002.0,30.73,2D01,100207.00 ,201910,SET,1000.0,-2.5,-1.3
1337,1337,2480850006,YZE0,2002.0,30.73,2D01,100207.00 ,201910,SET,800.0,-2.5,-1.3
1338,1338,2480850007,YDL0,1002.0,30.73,2D01,2002.00 ,201910,SET,1400.0,-2.5,-1.3
1339,1339,2480850007,YZB0,2002.0,30.73,2D01,100207.00 ,201910,SET,800.0,-2.5,-1.3
1340,1340,2480850007,YZE0,2002.0,30.73,2D01,100207.00 ,201910,SET,2000.0,-2.5,-1.3
1341,1341,2480850008,YDL0,1002.0,30.73,2C01,2002.00 ,201910,PC,5948.0,-2.5,-1.3
1342,1342,2480850009,YDL0,1002.0,30.73,2D01,2002.00 ,201910,SET,400.0,-2.5,-1.3
1343,1343,2480850009,YZB0,2002.0,30.73,2D01,100207.00 ,201910,SET,400.0,-2.5,-1.3
1344,1344,2480850010,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,400.0,-2.5,-1.3
1345,1345,2480850011,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,800.0,-2.5,-1.3
1346,1346,2480850011,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,1600.0,-2.5,-1.3
1347,1347,2480850011,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,800.0,-2.5,-1.3
1348,1348,2480850012,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,800.0,-2.5,-1.3
1349,1349,2480850012,YZE0,2002.0,30.73,2D01,100207.00 ,201910,PC,800.0,-2.5,-1.3
1350,1350,2480850013,YDL0,1002.0,30.73,2D01,2002.00 ,201910,PC,2000.0,-2.5,-1.3
1351,1351,2480850013,YZB0,2002.0,30.73,2D01,100207.00 ,201910,PC,800.0,-2.5,-1.3
1352,1352,2540080001,YDL1,1002.0,1.0,211,1006.00 ,201910,PC,6724.0,-2.5,-1.3
1353,1353,2540080002,YDL1,1002.0,1.0,211,1006.00 ,201910,PC,5483.0,-2.5,-1.3
1354,1354,2540310001,YDL0,2002.0,30.73,211,1002.00 ,201910,PC,12000.0,-2.5,-1.3
1355,1355,2540310001,ZDL0,2002.0,30.73,211,1002.00 ,201910,PC,6000.0,-2.5,-1.3
1356,1356,2580340001,YDL0,2002.0,30.73,212,1002.00 ,201910,PC,16381.0,-2.5,-1.3
1357,1357,2580340001,ZDL0,2002.0,30.73,212,1002.00 ,201910,PC,804.0,-2.5,-1.3
1358,1358,4.35E+11,ZDL1,1011.0,1.0,4S99,1004.00 ,201910,PC,600.0,-2.5,-1.3
1559,1559,0215-D30411P06,YDL0,2002.0,30.48,206,1002.00 ,201911,FT,13770.0,3.0,1.9
1560,1560,0219-D30552P01,YDL0,2002.0,30.48,207,1002.00 ,201911,FT,4800.0,3.0,1.9
1561,1561,0236-RNF100001,YDL0,2002.0,30.48,211,1002.00 ,201911,FT,1968.0,3.0,1.9
1562,1562,0239-0002,YDL0,2002.0,30.48,211,1002.00 ,201911,FT,10000.0,3.0,1.9
1563,1563,0239-0003,YDL0,2002.0,30.48,211,1002.00 ,201911,FT,10000.0,3.0,1.9
1564,1564,0239-0004,YDL0,2002.0,30.48,211,1002.00 ,201911,FT,10000.0,3.0,1.9
1565,1565,0239-0005,YDL0,2002.0,30.48,211,1002.00 ,201911,FT,10000.0,3.0,1.9
1566,1566,0242D18493P01,YDL0,1002.0,30.48,2.00E+01,2002.00 ,201911,PC,200000.0,3.0,1.9
1567,1567,0242D18493P01,YZB0,2002.0,30.48,2.00E+01,100213.00 ,201911,PC,100000.0,3.0,1.9
1568,1568,0242D18493P01,YZE0,2002.0,30.48,2.00E+01,100213.00 ,201911,PC,180000.0,3.0,1.9
1569,1569,0242M-5210-05,YZS0,2002.0,30.48,209,100208.00 ,201911,PC,1000.0,3.0,1.9
1570,1570,0242M-5210-21,YZS0,2002.0,30.48,209,100208.00 ,201911,PC,120000.0,3.0,1.9
1571,1571,0243M-5674-01,YZS0,2002.0,30.48,2A01,100208.00 ,201911,PC,30000.0,3.0,1.9
1572,1572,0244C001653,YZS0,1002.0,30.48,209,100200.00 ,201911,PC,1600.0,3.0,1.9
1573,1573,0244C001660,YZS0,1002.0,30.48,2A01,100200.00 ,201911,PC,900.0,3.0,1.9
1574,1574,0244C001763,YZS0,1002.0,30.48,209,100200.00 ,201911,PC,700.0,3.0,1.9
1575,1575,0244CC000232001,YZS0,1002.0,30.48,2B01,100201.00 ,201911,PC,20000.0,3.0,1.9
1576,1576,0244D02868P02,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,65000.0,3.0,1.9
1577,1577,0244D02868P02,YZB0,2002.0,30.48,2C01,100213.00 ,201911,PC,11034.0,3.0,1.9
1578,1578,0244D02868P02,YZE0,2002.0,30.48,2C01,100213.00 ,201911,PC,9838.0,3.0,1.9
1579,1579,0244D05089P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,79385.0,3.0,1.9
1580,1580,0244D05089P01,YZB0,2002.0,30.48,2C01,100213.00 ,201911,PC,40539.0,3.0,1.9
1581,1581,0244D05089P01,YZE0,2002.0,30.48,2C01,100213.00 ,201911,PC,50382.0,3.0,1.9
1582,1582,0244D05090P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,69594.0,3.0,1.9
1583,1583,0244D05090P01,YZB0,2002.0,30.48,2C01,100213.00 ,201911,PC,42953.0,3.0,1.9
1584,1584,0244D05090P01,YZE0,2002.0,30.48,2C01,100213.00 ,201911,PC,49615.0,3.0,1.9
1585,1585,0244D09475P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,47865.0,3.0,1.9
1586,1586,0244D09475P01,YZB0,2002.0,30.48,2C01,100213.00 ,201911,PC,14000.0,3.0,1.9
1587,1587,0244D09475P01,YZE0,2002.0,30.48,2C01,100213.00 ,201911,PC,38723.0,3.0,1.9
1588,1588,0244D09476P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,4000.0,3.0,1.9
1589,1589,0244D09476P01,YZE0,2002.0,30.48,2C01,100213.00 ,201911,PC,6046.0,3.0,1.9
1590,1590,0244D09477P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,500000.0,3.0,1.9
1591,1591,0244D09477P01,YZB0,2002.0,30.48,2C01,100213.00 ,201911,PC,200000.0,3.0,1.9
1592,1592,0244D09477P01,YZE0,2002.0,30.48,2C01,100213.00 ,201911,PC,80000.0,3.0,1.9
1593,1593,0244D12178P01,YDL0,1002.0,30.48,2.00E+01,2002.00 ,201911,PC,21000.0,3.0,1.9
1594,1594,0244D12178P01,YZB0,2002.0,30.48,2.00E+01,100213.00 ,201911,PC,15000.0,3.0,1.9
1595,1595,0244D13313P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,96000.0,3.0,1.9
1596,1596,0244D13313P01,YZB0,2002.0,30.48,2C01,100207.00 ,201911,PC,22000.0,3.0,1.9
1597,1597,0244D13313P01,YZE0,2002.0,30.48,2C01,100207.00 ,201911,PC,40000.0,3.0,1.9
1598,1598,0244D13317P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,90000.0,3.0,1.9
1599,1599,0244D13317P01,YZB0,2002.0,30.48,2C01,100207.00 ,201911,PC,90000.0,3.0,1.9
1600,1600,0244D13317P01,YZE0,2002.0,30.48,2C01,100207.00 ,201911,PC,90000.0,3.0,1.9
1601,1601,0244D13430P03,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,126000.0,3.0,1.9
1602,1602,0244D13430P03,YZB0,2002.0,30.48,2C01,100207.00 ,201911,PC,40000.0,3.0,1.9
1603,1603,0244D13430P03,YZE0,2002.0,30.48,2C01,100207.00 ,201911,PC,83105.0,3.0,1.9
1604,1604,0244D13434P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,120000.0,3.0,1.9
1605,1605,0244D13434P01,YZB0,2002.0,30.48,2C01,100207.00 ,201911,PC,120000.0,3.0,1.9
1606,1606,0244D13434P01,YZE0,2002.0,30.48,2C01,100207.00 ,201911,PC,120000.0,3.0,1.9
1607,1607,0244D13562P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,14000.0,3.0,1.9
1608,1608,0244D13562P01,YZB0,2002.0,30.48,2C01,100207.00 ,201911,PC,5000.0,3.0,1.9
1609,1609,0244D13562P01,YZE0,2002.0,30.48,2C01,100207.00 ,201911,PC,23000.0,3.0,1.9
1610,1610,0244D24044P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,20000.0,3.0,1.9
1611,1611,0244D24044P01,YZB0,2002.0,30.48,2C01,100213.00 ,201911,PC,20000.0,3.0,1.9
1612,1612,0244D24065P01,YDL0,1002.0,30.48,2C01,2002.00 ,201911,PC,20000.0,3.0,1.9
1613,1613,0244D24065P01,YZB0,2002.0,30.48,2C01,100213.00 ,201911,PC,20000.0,3.0,1.9
1614,1614,0244D24065P01,YZE0,2002.0,30.48,2C01,100213.00 ,201911,PC,10000.0,3.0,1.9
1615,1615,0244D26892P01,YZE0,2002.0,30.48,2D01,100207.00 ,201911,PC,5000.0,3.0,1.9
1616,1616,0244D26893P01,YZB0,2002.0,30.48,2D01,100207.00 ,201911,PC,12000.0,3.0,1.9
1617,1617,0244D26893P01,YZE0,2002.0,30.48,2D01,100207.00 ,201911,PC,5980.0,3.0,1.9
1618,1618,0244D28614P01,YDL0,1002.0,30.48,2.00E+01,2002.00 ,201911,PC,21000.0,3.0,1.9
1619,1619,0244D28614P01,YZB0,2002.0,30.48,2.00E+01,100213.00 ,201911,PC,12000.0,3.0,1.9
1620,1620,0244D28614P01,YZE0,2002.0,30.48,2.00E+01,100213.00 ,201911,PC,9690.0,3.0,1.9
1621,1621,0244D28615P01,YDL0,1002.0,30.48,2.00E+01,2002.00 ,201911,PC,59400.0,3.0,1.9
1622,1622,0244D28615P01,YZB0,2002.0,30.48,2.00E+01,100213.00 ,201911,PC,29700.0,3.0,1.9
1623,1623,0244D28615P01,YZE0,2002.0,30.48,2.00E+01,100213.00 ,201911,PC,62400.0,3.0,1.9
