,Unnamed: 0,MATNR,TYPE,VKORG,UKURS,MATKL,KUNNR,ERDAT,UNIT,MENGE,YOY,EAGRT
288,288,0348-A16-LAM0L0-C2,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,8.0,-2.5,-1.3
289,289,0348-A16-LC0000-R,YZX0,1003.0,30.73,3SW01,100182.00 ,201910,PC,1.0,-2.5,-1.3
290,290,0348-A17-0AKTA0Y,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,4.0,-2.5,-1.3
291,291,0348-A18-0C00A0Y,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,37.0,-2.5,-1.3
292,292,0348-A18-0DK0A0YR,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,4.0,-2.5,-1.3
293,293,0348-A18-LCJT00Y,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,1.0,-2.5,-1.3
294,294,0348-A22-LAGT00-C1D,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,4.0,-2.5,-1.3
295,295,0348-A22-LAGT00-C1D,ZZR0,1003.0,30.73,3SW01,100178.00 ,201910,PC,4.0,-2.5,-1.3
296,296,0348-CCR-33K30,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,50.0,-2.5,-1.3
297,297,0348-CCR-33S10,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,90.0,-2.5,-1.3
298,298,0348-CCR-33S10-N,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,50.0,-2.5,-1.3
299,299,0348-CCR-33S10-S,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,32.0,-2.5,-1.3
300,300,0348-CCR-33S10-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,9.0,-2.5,-1.3
301,301,0348-CCR-33S10-TM,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,20.0,-2.5,-1.3
302,302,0348-CCR-33S10-TN,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,6.0,-2.5,-1.3
303,303,0348-CCR-33S20,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,25.0,-2.5,-1.3
304,304,0348-CCR-33S20-DS,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
305,305,0348-CCR-33S20-R,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,6.0,-2.5,-1.3
306,306,0348-CCR-33S20-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,10.0,-2.5,-1.3
307,307,0348-CCR-33S30,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,121.0,-2.5,-1.3
308,308,0348-CCR-33S30-N,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,35.0,-2.5,-1.3
309,309,0348-CCR-33S30-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,107.0,-2.5,-1.3
310,310,0348-CCR-33S30-TS,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
311,311,0348-CCR-33S3C,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
312,312,0348-CCR-33S40-S,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,65.0,-2.5,-1.3
313,313,0348-CCR-33S6C-N,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,365.0,-2.5,-1.3
314,314,0348-CCR-33S70-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,2.0,-2.5,-1.3
315,315,0348-CCR-33S7C-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,8.0,-2.5,-1.3
316,316,0348-CCR-33S80,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,60.0,-2.5,-1.3
317,317,0348-CCR-33S80-R,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,46.0,-2.5,-1.3
318,318,0348-CCR-33S80-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,10.0,-2.5,-1.3
319,319,0348-CCR-33S80-TS,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,4.0,-2.5,-1.3
320,320,0348-CCR-33S8C-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,20.0,-2.5,-1.3
321,321,0348-CCR-33S90,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,50.0,-2.5,-1.3
322,322,0348-CCR-38S140-TDM,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
323,323,0348-CCR-38S150-TDM,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,15.0,-2.5,-1.3
324,324,0348-CCR-38S160,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,13.0,-2.5,-1.3
325,325,0348-CCR-38S160-S-12,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,2.0,-2.5,-1.3
326,326,0348-CCR-38S160-TS,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,1.0,-2.5,-1.3
327,327,0348-CCR-38S360-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,1.0,-2.5,-1.3
328,328,0348-CCR-38S460-S,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,21.0,-2.5,-1.3
329,329,0348-CCR-39S860-TS,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,2.0,-2.5,-1.3
330,330,0348-CCR-40K10,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,15.0,-2.5,-1.3
331,331,0348-CCR-40K30-M,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,16.0,-2.5,-1.3
332,332,0348-CCR-53S30,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
333,333,0348-CCR-53S30-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,3.0,-2.5,-1.3
334,334,0348-CCRT-33S10,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,16.0,-2.5,-1.3
335,335,0348-CCRT-33S1C,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,2.0,-2.5,-1.3
336,336,0348-CCRT-33S20-R,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,3.0,-2.5,-1.3
337,337,0348-CCRT-33S80-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,15.0,-2.5,-1.3
338,338,0348-CCS-32N10,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
339,339,0348-CCS-37S10-TM,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,10.0,-2.5,-1.3
340,340,0348-CCS-37S8C-R-172,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,100.0,-2.5,-1.3
341,341,0348-CCS-47N80-S-18,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,10.0,-2.5,-1.3
342,342,0348-CCT-39S930-S,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,1.0,-2.5,-1.3
343,343,0348-CR-33S10-NM,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,18.0,-2.5,-1.3
344,344,0348-CR-33S10-T,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,60.0,-2.5,-1.3
345,345,0348-CR-33S30-N,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,40.0,-2.5,-1.3
346,346,0348-CR-33S60-N-2,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,10.0,-2.5,-1.3
347,347,0348-CR-33S80-R,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,6.0,-2.5,-1.3
348,348,0348-CR-40K30-M,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,7.0,-2.5,-1.3
349,349,0348-CS-18N130-R-17,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
350,350,0348-K12-LCQALS-CRD,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,1.0,-2.5,-1.3
351,351,0348-K12-LDR000Y,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,5.0,-2.5,-1.3
352,352,0348-K14-LCR000YR,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,20.0,-2.5,-1.3
353,353,0348-K15-LBRTL0A,YZS0,1003.0,30.73,3SW01,100179.00 ,201910,PC,1.0,-2.5,-1.3
354,354,0348-K16-0ART00,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,7.0,-2.5,-1.3
355,355,0348-K22-LCQT00-CS,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,1.0,-2.5,-1.3
356,356,0348-MSPDT-0A-12A,YZS0,1003.0,30.73,3SW01,100176.00 ,201910,PC,3.0,-2.5,-1.3
357,357,0348-MSPDT-0A-12A,ZZR0,1003.0,30.73,3SW01,100176.00 ,201910,PC,56.0,-2.5,-1.3
358,358,0348-MSPDT-1302-1,YZS0,1003.0,30.73,3SW01,100176.00 ,201910,PC,25.0,-2.5,-1.3
359,359,0348-MSPDT0C18BNC046,YZS0,1003.0,30.73,3SW01,100176.00 ,201910,PC,21.0,-2.5,-1.3
360,360,0348-R16-LAR0L0-C,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,2.0,-2.5,-1.3
361,361,0348-R16-LCT0L0,ZZA0,1003.0,30.73,3SW01,100179.00 ,201910,PC,1.0,-2.5,-1.3
362,362,0348-SP12T-0C-08A-T,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,354.0,-2.5,-1.3
363,363,0348-SP4T-0C-18A-T,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,8.0,-2.5,-1.3
364,364,0348-SP4T-0C-26A-T,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,1.0,-2.5,-1.3
365,365,0348-SP4T-0E-18A-D,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,11.0,-2.5,-1.3
366,366,0348-SP4T-9C-40A,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,2.0,-2.5,-1.3
367,367,0348-SP6T-0C18ATC002,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,1400.0,-2.5,-1.3
368,368,0348-SP6T-0E-18A-D,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,3.0,-2.5,-1.3
369,369,0348-SP8T-0C-18A-T,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,12.0,-2.5,-1.3
370,370,0348-SP8T-0E-18A-D,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,20.0,-2.5,-1.3
371,371,0348-SPDT-0A-06B-DS9,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,6.0,-2.5,-1.3
372,372,0348-SPDT-0C-18A,YZS0,1003.0,30.73,3SW01,100176.00 ,201910,PC,2.0,-2.5,-1.3
373,373,0348-SPDT-0C-18A,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,1600.0,-2.5,-1.3
374,374,0348-SPDT-0C-18D-P,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,5.0,-2.5,-1.3
375,375,0348-SPDT0C18ANPC062,ZZR0,1003.0,30.73,3SW01,100182.00 ,201910,PC,49.0,-2.5,-1.3
376,376,0348-SPDT0C18ATPC062,YZX0,1003.0,30.73,3SW01,100182.00 ,201910,PC,100.0,-2.5,-1.3
377,377,0348SP6T0C18CPASILPC,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,4.0,-2.5,-1.3
378,378,0348TRAN0C18CPIS9LPC,YZS0,1003.0,30.73,3SW01,100178.00 ,201910,PC,2.0,-2.5,-1.3
379,379,0358-10018-045,YZS0,1003.0,30.73,3SW01,100180.00 ,201910,PC,200.0,-2.5,-1.3
380,380,0358-11018-042,YZS0,1003.0,30.73,3SW01,100180.00 ,201910,PC,200.0,-2.5,-1.3
381,381,0358-20994,YZS0,1003.0,30.73,3SW01,100180.00 ,201910,PC,2000.0,-2.5,-1.3
1689,1689,0348-12S-S2L5-1812,YZX0,1003.0,30.48,3SW01,100182.00 ,201911,PC,10.0,3.0,1.9
1690,1690,0348-14S-S2N2-1828-P,YZX0,1003.0,30.48,3SW01,100182.00 ,201911,PC,30.0,3.0,1.9
1691,1691,0348-16S-S2N2-1815-P,YZX0,1003.0,30.48,3SW01,100182.00 ,201911,PC,15.0,3.0,1.9
1692,1692,0348-401T-2808,YZS0,1003.0,30.48,3SW01,100180.00 ,201911,PC,500.0,3.0,1.9
1693,1693,0348-401Z-2208-ROHS,YZS0,1003.0,30.48,3SW01,100180.00 ,201911,PC,200.0,3.0,1.9
1694,1694,0348-A10-0AH000,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,1.0,3.0,1.9
1695,1695,0348-A10-0AH000,ZZR0,1003.0,30.48,3SW01,100178.00 ,201911,PC,1.0,3.0,1.9
1696,1696,0348-A12-FDMT00YD,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1697,1697,0348-A12-LA00L0YRMD,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,7.0,3.0,1.9
1698,1698,0348-A12-LC000SYR,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1699,1699,0348-A13-0D0TL0YTE,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1700,1700,0348-A14-0D0TL0YTE,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,2.0,3.0,1.9
1701,1701,0348-A14-LCM0L0YT,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1702,1702,0348-A15-0D0TL0YTE,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,2.0,3.0,1.9
1703,1703,0348-A16-0DMTL0Y,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1704,1704,0348-A16-LC0000YT,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1705,1705,0348-A16-LC00L0YT,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1706,1706,0348-A16-LC0T00YT,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1707,1707,0348-A16-LC0TL0YT,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1708,1708,0348-A16-LCM0L0YT,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1709,1709,0348-A16-LD0000-D,YZS0,1003.0,1.0,3SW01,100187.00 ,201911,PC,7.0,3.0,1.9
1710,1710,0348-A16-LD0000-D,ZZR0,1003.0,1.0,3SW01,100187.00 ,201911,PC,1.0,3.0,1.9
1711,1711,0348-A19-0DK0L0YR,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,6.0,3.0,1.9
1712,1712,0348-A22-FD0T00YD,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,6.0,3.0,1.9
1713,1713,0348-A22-LC0000Y,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1714,1714,0348-A22-LC0T00Y,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1715,1715,0348-A22-LCI00SYR,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1716,1716,0348-B12-FDK00000001,YZX0,1003.0,30.48,3SW01,100182.00 ,201911,PC,10.0,3.0,1.9
1717,1717,0348-B16-0DKA00YR,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1718,1718,0348-B22-FDC000-C1D,YZX0,1003.0,30.48,3SW01,100182.00 ,201911,PC,4.0,3.0,1.9
1719,1719,0348-B22-LCD000YCRLD,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,4.0,3.0,1.9
1720,1720,0348-CCR-33S10-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1721,1721,0348-CCR-33S10-TM,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1722,1722,0348-CCR-33S10-TS,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,7.0,3.0,1.9
1723,1723,0348-CCR-33S1C,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,32.0,3.0,1.9
1724,1724,0348-CCR-33S20-TN,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,33.0,3.0,1.9
1725,1725,0348-CCR-33S30,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,154.0,3.0,1.9
1726,1726,0348-CCR-33S30-N,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,41.0,3.0,1.9
1727,1727,0348-CCR-33S3C,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,40.0,3.0,1.9
1728,1728,0348-CCR-33S40,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1729,1729,0348-CCR-33S4C-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,80.0,3.0,1.9
1730,1730,0348-CCR-33S60-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,20.0,3.0,1.9
1731,1731,0348-CCR-33S8C-N,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,25.0,3.0,1.9
1732,1732,0348-CCR-33S8C-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,15.0,3.0,1.9
1733,1733,0348-CCR-38S160,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,10.0,3.0,1.9
1734,1734,0348-CCR-38S160-S-12,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,8.0,3.0,1.9
1735,1735,0348-CCR-38S160-TS,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1736,1736,0348-CCR-38S46C-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,8.0,3.0,1.9
1737,1737,0348-CCR-40K8D-R,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1738,1738,0348-CCR-53S8D-R,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1739,1739,0348-CCR-53S8D-RN-5,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,12.0,3.0,1.9
1740,1740,0348-CCR-58S160-TS,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,2.0,3.0,1.9
1741,1741,0348-CCRT-33S10-S,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,3.0,3.0,1.9
1742,1742,0348-CCRT-33S4C-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,10.0,3.0,1.9
1743,1743,0348-CCRT-33S90-S,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1744,1744,0348-CCRT-53S3C-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,6.0,3.0,1.9
1745,1745,0348-CCS-37K10,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,3.0,3.0,1.9
1746,1746,0348-CCS-37S10-TM,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,10.0,3.0,1.9
1747,1747,0348-CCS-37S1C-TMS,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,10.0,3.0,1.9
1748,1748,0348-CCS-37S2C,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,15.0,3.0,1.9
1749,1749,0348-CCS-37S2C-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,6.0,3.0,1.9
1750,1750,0348-CCS-37S30-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1751,1751,0348-CCS-37S40-S,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,3.0,3.0,1.9
1752,1752,0348-CCS-37S8C-R-172,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,100.0,3.0,1.9
1753,1753,0348-CCS-47T9C-R-10,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1754,1754,0348-CCT-38S160,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1755,1755,0348-CCT-38S160-R,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,2.0,3.0,1.9
1756,1756,0348-CR-33S10-M,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,16.0,3.0,1.9
1757,1757,0348-CR-33S30-T,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,15.0,3.0,1.9
1758,1758,0348-CR-33S90,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1759,1759,0348-CRS-33S3C,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,5.0,3.0,1.9
1760,1760,0348-CS-47N7E-R,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1761,1761,0348-E12-FADT00Y,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,7.0,3.0,1.9
1762,1762,0348-G16-LDZ000-L,YZB0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1763,1763,0348-K12-LAR0L0-D,YZS0,1003.0,1.0,3SW01,100188.00 ,201911,PC,30.0,3.0,1.9
1764,1764,0348-K14-LAR0L0-C,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,20.0,3.0,1.9
1765,1765,0348-K14-LCR000YR,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,26.0,3.0,1.9
1766,1766,0348-K14-LCR000YR,ZZR0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1767,1767,0348-K16-0DQT00AT,YZS0,1003.0,30.48,3SW01,100179.00 ,201911,PC,2.0,3.0,1.9
1768,1768,0348-K16-LAR0L0,YZS0,1003.0,1.0,3SW01,100188.00 ,201911,PC,50.0,3.0,1.9
1769,1769,0348-MS3A0206A01,YZB0,1003.0,30.48,3MATX,100182.00 ,201911,SET,1.0,3.0,1.9
1770,1770,0348-MSP4T-0A-18A,YZS0,1003.0,30.48,3SW01,100176.00 ,201911,PC,12.0,3.0,1.9
1771,1771,0348-MSPDT-0A-12A,YZS0,1003.0,30.48,3SW01,100176.00 ,201911,PC,56.0,3.0,1.9
1772,1772,0348-R16-LAT0L0,YZB0,1003.0,30.48,3SW01,100179.00 ,201911,PC,1.0,3.0,1.9
1773,1773,0348-SP12T-0C-08A-T,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,277.0,3.0,1.9
1774,1774,0348-SP12T-0C-08A-T,ZZR0,1003.0,30.48,3SW01,100178.00 ,201911,PC,3.0,3.0,1.9
1775,1775,0348-SP4T-0C-26A-T,ZZR0,1003.0,30.48,3SW01,100178.00 ,201911,PC,3.0,3.0,1.9
1776,1776,0348-SP4T-0E-06B-DE,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,2.0,3.0,1.9
1777,1777,0348-SP4T-0E-18A,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,50.0,3.0,1.9
1778,1778,0348-SP4T-0E-18A-D,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,2.0,3.0,1.9
1779,1779,0348-SP6T-0C18ATC002,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,2000.0,3.0,1.9
1780,1780,0348-SP6T-0C18ATC002,ZZR0,1003.0,30.48,3SW01,100178.00 ,201911,PC,1.0,3.0,1.9
1781,1781,0348-SP6T-0E-18D,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,30.0,3.0,1.9
1782,1782,0348-SPDT-0A-18A,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,170.0,3.0,1.9
1783,1783,0348-SPDT-0A-18A-DS9,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,3.0,3.0,1.9
1784,1784,0348-SPDT-0A-18A-N,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,3.0,3.0,1.9
1785,1785,0348-SPDT-0A-18C-D,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,10.0,3.0,1.9
1786,1786,0348-SPDT-0A-26A-D,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,3.0,3.0,1.9
1787,1787,0348-SPDT-0C-18A,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,2400.0,3.0,1.9
1788,1788,0348-SPDT-9A-40A,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,1.0,3.0,1.9
1789,1789,0348-SPDT-9C-40A,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,1.0,3.0,1.9
1790,1790,0348-SPDT0C18ANPC062,ZZR0,1003.0,30.48,3SW01,100182.00 ,201911,PC,2.0,3.0,1.9
1791,1791,0348SPDT0D12ANS9C026,YZS0,1003.0,30.48,3SW01,100178.00 ,201911,PC,9.0,3.0,1.9
1792,1792,0358-11018-042,YZS0,1003.0,30.48,3SW01,100180.00 ,201911,PC,200.0,3.0,1.9
1793,1793,0358-7300048,ZZA0,1003.0,30.48,3SW01,100179.00 ,201911,PC,10.0,3.0,1.9
3000,3000,0312-R040232-002,YZS0,1003.0,30.33,3SW01,100179.00 ,201912,PC,20.0,7.0,2.5
3001,3001,0348-12S-S2F2-1828,YZX0,1003.0,30.33,3SW01,100182.00 ,201912,PC,290.0,7.0,2.5
